Line,X,Y,Ch1,Ch2,Ch3,Ch4
Livs0125s2a,287601.34,2476410.86,-58.19,-17.36,-1.74,1.31
Livs0125s2a,287601.26,2476410.87,-61.1,-19.14,-3.43,0.57
Livs0125s2a,287601.17,2476410.86,-62.96,-20.28,-4.17,0.25
Livs0125s2a,287601.08,2476410.86,-64.08,-21.06,-4.64,0.1
Livs0125s2a,287601,2476410.86,-65.02,-21.47,-4.96,0.02
Livs0125s2a,287600.92,2476410.86,-65.11,-21.71,-5.13,-0.14
Livs0125s2a,287600.82,2476410.85,-65.28,-21.79,-5.44,-0.16
Livs0125s2a,287600.74,2476410.85,-64.94,-21.87,-5.35,-0.23
Livs0125s2a,287600.65,2476410.85,-64.45,-22.03,-5.29,-0.15
Livs0125s2a,287600.56,2476410.84,-63.56,-22.36,-5.36,-0.15
Livs0125s2a,287600.48,2476410.84,-63.39,-22.33,-5.28,-0.06
Livs0125s2a,287600.39,2476410.84,-63.32,-22.17,-5.19,-0.16
Livs0125s2a,287600.31,2476410.84,-63.31,-21.78,-5.03,-0.06
Livs0125s2a,287600.23,2476410.84,-63.47,-21.13,-4.88,0.02
Livs0125s2a,287600.16,2476410.84,-63.2,-20.58,-4.7,0
Livs0125s2a,287600.08,2476410.84,-62.01,-20.24,-4.3,0.16
Livs0125s2a,287600,2476410.84,-61.19,-19.67,-3.84,0.41
Livs0125s2a,287599.93,2476410.84,-60.06,-18.64,-3.35,0.65
Livs0125s2a,287599.84,2476410.84,-58.61,-17.35,-2.78,0.91
Livs0125s2a,287599.77,2476410.84,-56.77,-15.98,-2.06,1.23
Livs0125s2a,287599.69,2476410.84,-54.58,-14.45,-1.34,1.54
Livs0125s2a,287599.62,2476410.84,-53.54,-13.88,-1.01,1.69
Livs0125s2a,287599.52,2476410.84,-53.24,-14.13,-1.02,1.54
Livs0125s2a,287599.43,2476410.84,-53.72,-14.46,-1.42,1.38
Livs0125s2a,287599.34,2476410.84,-54.53,-15.27,-1.83,1.31
Livs0125s2a,287599.26,2476410.84,-55.67,-16.23,-2.3,1.05
Livs0125s2a,287599.17,2476410.84,-56.22,-16.46,-2.54,0.99
Livs0125s2a,287599.08,2476410.83,-55.92,-16.32,-2.31,0.97
Livs0125s2a,287599,2476410.83,-55.67,-15.99,-1.99,1.23
Livs0125s2a,287598.91,2476410.83,-55.18,-15.66,-1.67,1.38
Livs0125s2a,287598.81,2476410.83,-55.41,-15.67,-1.66,1.39
Livs0125s2a,287598.73,2476410.83,-56.12,-15.98,-1.81,1.39
Livs0125s2a,287598.64,2476410.83,-57.25,-16.56,-2.38,1.14
Livs0125s2a,287598.56,2476410.83,-58.45,-17.44,-2.78,0.98
Livs0125s2a,287598.48,2476410.84,-59.74,-18.48,-3.27,0.65
Livs0125s2a,287598.4,2476410.84,-60.93,-19.36,-3.83,0.41
Livs0125s2a,287598.32,2476410.84,-62.38,-20.57,-4.23,0.26
Livs0125s2a,287598.23,2476410.85,-63.18,-21.13,-4.64,0.08
Livs0125s2a,287598.15,2476410.85,-63.69,-21.77,-4.87,-0.07
Livs0125s2a,287598.06,2476410.85,-64.06,-21.85,-5.11,-0.08
Livs0125s2a,287597.99,2476410.85,-64.39,-22.24,-5.19,-0.15
Livs0125s2a,287597.9,2476410.85,-64.61,-22.49,-5.35,-0.31
Livs0125s2a,287597.83,2476410.85,-64.47,-22.74,-5.52,-0.39
Livs0125s2a,287597.75,2476410.85,-64.29,-22.81,-5.44,-0.4
Livs0125s2a,287597.67,2476410.85,-64.46,-22.65,-5.34,-0.39
Livs0125s2a,287597.6,2476410.85,-64.69,-22.41,-5.27,-0.32
Livs0125s2a,287597.52,2476410.84,-65.09,-22.09,-5.26,-0.22
Livs0125s2a,287597.45,2476410.84,-65.41,-21.76,-5.19,-0.4
Livs0125s2a,287597.37,2476410.84,-65.65,-21.52,-5.19,-0.31
Livs0125s2a,287597.29,2476410.84,-65.73,-21.28,-5.12,-0.24
Livs0125s2a,287597.22,2476410.84,-65.49,-21.18,-5.11,-0.23
Livs0125s2a,287597.13,2476410.83,-64.36,-21.34,-5.04,-0.23
Livs0125s2a,287597.04,2476410.83,-63.96,-21.28,-5.03,-0.15
Livs0125s2a,287596.96,2476410.83,-63.78,-20.88,-5.02,-0.14
Livs0125s2a,287596.88,2476410.83,-63.78,-20.32,-4.94,-0.14
Livs0125s2a,287596.78,2476410.82,-63.76,-19.9,-4.79,-0.15
Livs0125s2a,287596.69,2476410.82,-63.61,-19.33,-4.71,-0.16
Livs0125s2a,287596.62,2476410.82,-62.79,-19.18,-4.64,0.02
Livs0125s2a,287596.52,2476410.82,-61.57,-18.92,-4.15,0.32
Livs0125s2a,287596.45,2476410.81,-60.2,-18.36,-3.66,0.58
Livs0125s2a,287596.35,2476410.81,-58.57,-17.3,-3.1,0.83
Livs0125s2a,287596.27,2476410.81,-57.27,-16.49,-2.53,0.9
Livs0125s2a,287596.18,2476410.82,-55.99,-15.61,-2.29,1.06
Livs0125s2a,287596.08,2476410.83,-55.82,-15.54,-1.97,1.06
Livs0125s2a,287596,2476410.84,-56.22,-16.02,-2.29,0.83
Livs0125s2a,287595.91,2476410.84,-57.43,-16.82,-2.68,0.58
Livs0125s2a,287595.83,2476410.85,-58.94,-17.62,-3.25,0.41
Livs0125s2a,287595.74,2476410.86,-60.71,-18.9,-3.65,0.26
Livs0125s2a,287595.65,2476410.87,-61.83,-19.71,-4.29,0.09
Livs0125s2a,287595.57,2476410.87,-62.72,-20.43,-4.54,0.09
Livs0125s2a,287595.47,2476410.88,-63.26,-20.84,-4.79,0
Livs0125s2a,287595.38,2476410.88,-63.76,-21.07,-4.85,-0.06
Livs0125s2a,287595.29,2476410.88,-64.06,-21.15,-4.94,-0.07
Livs0125s2a,287595.2,2476410.88,-64.13,-21.23,-4.87,-0.16
Livs0125s2a,287595.11,2476410.88,-64.16,-21.32,-4.94,-0.06
Livs0125s2a,287595,2476410.88,-64.07,-21.38,-4.94,-0.08
Livs0125s2a,287594.92,2476410.88,-63.96,-21.39,-4.79,0.02
Livs0125s2a,287594.82,2476410.88,-64.28,-20.89,-4.7,0.09
Livs0125s2a,287594.74,2476410.88,-64.61,-20.5,-4.78,-0.07
Livs0125s2a,287594.64,2476410.87,-64.45,-20.34,-4.77,-0.07
Livs0125s2a,287594.56,2476410.87,-64.13,-20.18,-4.79,-0.15
Livs0125s2a,287594.46,2476410.87,-63.72,-20.1,-4.77,-0.16
Livs0125s2a,287594.37,2476410.87,-63.1,-20.02,-4.78,-0.16
Livs0125s2a,287594.29,2476410.87,-62.52,-20.19,-4.69,-0.14
Livs0125s2a,287594.2,2476410.86,-62.12,-20.27,-4.7,0.1
Livs0125s2a,287594.11,2476410.86,-61.97,-20.25,-4.53,0.16
Livs0125s2a,287594.02,2476410.86,-61.63,-20.09,-4.38,0.24
Livs0125s2a,287593.94,2476410.85,-61.06,-19.7,-4.06,0.41
Livs0125s2a,287593.85,2476410.85,-58.83,-18.01,-3.49,0.65
Livs0125s2a,287593.75,2476410.85,-55.21,-15.12,-1.56,1.69
Livs0125s2a,287593.66,2476410.85,-48.69,-10.29,1.17,2.91
Livs0125s2a,287593.57,2476410.85,-38.78,-2.96,5.27,4.84
Livs0125s2a,287593.49,2476410.85,-25.35,6.92,10.91,7.41
Livs0125s2a,287593.4,2476410.86,-1.23,24.47,17.66,10.7
Livs0125s2a,287593.31,2476410.86,15.74,36.61,24.82,13.93
Livs0125s2a,287593.22,2476410.87,28.61,45.7,32.93,17.71
Livs0125s2a,287593.12,2476410.87,34.55,48.99,35.45,18.51
Livs0125s2a,287593.04,2476410.88,31.48,45.69,34.23,17.71
Livs0125s2a,287592.95,2476410.88,13.94,32.1,29.63,15.46
Livs0125s2a,287592.86,2476410.89,-3.12,19.61,23.14,12.39
Livs0125s2a,287592.77,2476410.89,-19.95,7.47,13.32,7.98
Livs0125s2a,287592.7,2476410.89,-34.42,-2.89,7.61,5.23
Livs0125s2a,287592.6,2476410.88,-45.84,-10.61,3.59,3.23
Livs0125s2a,287592.51,2476410.88,-56.02,-17.28,0.86,1.7
Livs0125s2a,287592.43,2476410.88,-59.89,-19.63,-1.23,0.91
Livs0125s2a,287592.34,2476410.87,-61.98,-20.68,-3.1,0.49
Livs0125s2a,287592.26,2476410.87,-62.86,-21.07,-3.72,0.34
Livs0125s2a,287592.17,2476410.86,-63.25,-21.16,-4.14,0.17
Livs0125s2a,287592.08,2476410.86,-63.17,-20.91,-4.29,0.25
Livs0125s2a,287592,2476410.86,-63.08,-20.9,-4.38,0.16
Livs0125s2a,287591.91,2476410.85,-63.16,-20.83,-4.53,0.1
Livs0125s2a,287591.83,2476410.86,-63.24,-20.82,-4.78,-0.07
Livs0125s2a,287591.74,2476410.87,-63.57,-20.9,-4.78,-0.07
Livs0125s2a,287591.66,2476410.87,-63.56,-20.73,-4.78,0.08
Livs0125s2a,287591.58,2476410.88,-63.39,-20.58,-4.71,0.08
Livs0125s2a,287591.49,2476410.89,-63.48,-20.57,-4.78,0.08
Livs0125s2a,287591.41,2476410.89,-63.79,-20.5,-4.78,0.09
Livs0125s2a,287591.32,2476410.9,-63.96,-20.5,-4.78,0.02
Livs0125s2a,287591.25,2476410.9,-63.78,-20.82,-4.86,-0.08
Livs0125s2a,287591.16,2476410.91,-63.56,-20.98,-4.86,0.08
Livs0125s2a,287591.09,2476410.92,-63.71,-20.9,-4.62,0.09
Livs0125s2a,287590.99,2476410.91,-63.79,-20.5,-4.54,0.1
Livs0125s2a,287590.9,2476410.91,-63.54,-20.34,-4.47,0.1
Livs0125s2a,287590.81,2476410.92,-62.83,-19.93,-4.37,0.17
Livs0125s2a,287590.72,2476410.91,-60.81,-19.12,-3.97,0.34
Livs0125s2a,287590.64,2476410.91,-58.54,-17.43,-3.18,0.74
Livs0125s2a,287590.54,2476410.91,-54.78,-14.55,-1.24,1.62
Livs0125s2a,287590.46,2476410.91,-49.3,-10.37,1.09,2.67
Livs0125s2a,287590.36,2476410.91,-42.47,-5.3,3.9,4.12
Livs0125s2a,287590.27,2476410.91,-34.41,0.59,6.4,5.31
Livs0125s2a,287590.19,2476410.91,-32.01,2.2,7.77,5.97
Livs0125s2a,287590.11,2476410.91,-32.01,1.88,7.93,6.06
Livs0125s2a,287590.03,2476410.91,-33.86,0.18,7.21,5.56
Livs0125s2a,287589.96,2476410.9,-37.32,-2.39,5.77,4.84
Livs0125s2a,287589.88,2476410.9,-41.82,-5.94,3.91,3.94
Livs0125s2a,287589.8,2476410.9,-49.15,-11.33,1.82,2.84
Livs0125s2a,287589.72,2476410.9,-53.57,-14.62,-0.92,1.62
Livs0125s2a,287589.65,2476410.89,-57.27,-17.04,-2.19,0.99
Livs0125s2a,287589.57,2476410.89,-60.09,-18.81,-3.16,0.58
Livs0125s2a,287589.5,2476410.89,-61.94,-19.86,-3.8,0.41
Livs0125s2a,287589.41,2476410.89,-63.47,-20.66,-4.28,0.25
Livs0125s2a,287589.32,2476410.89,-63.95,-20.98,-4.61,0
Livs0125s2a,287589.23,2476410.89,-64.28,-21.23,-4.86,0.01
Livs0125s2a,287589.13,2476410.89,-64.28,-21.46,-5.02,-0.16
Livs0125s2a,287589.04,2476410.89,-64.44,-21.62,-5.17,-0.24
Livs0125s2a,287588.95,2476410.89,-64.43,-21.45,-5.34,-0.47
Livs0125s2a,287588.86,2476410.89,-63.94,-21.53,-5.34,-0.46
Livs0125s2a,287588.76,2476410.89,-63.22,-21.61,-5.18,-0.24
Livs0125s2a,287588.66,2476410.89,-62.75,-21.79,-4.94,-0.08
Livs0125s2a,287588.58,2476410.89,-62.82,-21.78,-4.87,-0.07
Livs0125s2a,287588.49,2476410.89,-63.54,-21.45,-4.78,0.01
Livs0125s2a,287588.41,2476410.89,-63.62,-21.21,-4.86,0.02
Livs0125s2a,287588.32,2476410.89,-63.72,-21.22,-5.03,0
Livs0125s2a,287588.24,2476410.89,-63.96,-21.22,-4.94,-0.07
Livs0125s2a,287588.16,2476410.89,-63.89,-21.15,-4.94,-0.14
Livs0125s2a,287588.07,2476410.89,-63.07,-21.39,-5.03,-0.14
Livs0125s2a,287587.99,2476410.89,-62.98,-21.38,-4.94,-0.06
Livs0125s2a,287587.9,2476410.89,-63.09,-20.98,-4.78,-0.06
Livs0125s2a,287587.83,2476410.89,-62.77,-20.5,-4.61,-0.07
Livs0125s2a,287587.73,2476410.89,-61.72,-20.11,-4.22,0.18
Livs0125s2a,287587.65,2476410.89,-59.7,-18.42,-3.34,0.5
Livs0125s2a,287587.56,2476410.88,-50.45,-11.41,-1.16,1.7
Livs0125s2a,287587.46,2476410.88,-34.93,0.18,7.05,5.72
Livs0125s2a,287587.38,2476410.88,-6.62,21.31,18.86,11.51
Livs0125s2a,287587.29,2476410.87,29.97,48.19,33.83,18.74
Livs0125s2a,287587.2,2476410.87,61.75,70.87,46.38,24.55
Livs0125s2a,287587.11,2476410.87,84.5,85.67,53.77,27.76
Livs0125s2a,287587.02,2476410.87,82.81,82.93,55.22,28.16
Livs0125s2a,287586.92,2476410.86,68.22,71.27,48.15,24.54
Livs0125s2a,287586.83,2476410.86,45.86,54.12,39.05,20.04
Livs0125s2a,287586.74,2476410.86,20.19,34.9,29.01,15.2
Livs0125s2a,287586.65,2476410.86,-13.74,10.45,19.2,10.63
Livs0125s2a,287586.56,2476410.86,-32.08,-2.34,11.23,7.01
Livs0125s2a,287586.46,2476410.87,-45.46,-10.87,3.18,3.48
Livs0125s2a,287586.36,2476410.87,-53.58,-16.03,-0.28,1.94
Livs0125s2a,287586.28,2476410.87,-58.48,-18.93,-2.44,1.06
Livs0125s2a,287586.18,2476410.87,-61.96,-20.84,-3.66,0.58
Livs0125s2a,287586.09,2476410.87,-63.16,-21.41,-4.23,0.17
Livs0125s2a,287585.99,2476410.88,-63.74,-21.57,-4.87,-0.06
Livs0125s2a,287585.9,2476410.88,-63.98,-21.41,-5.02,-0.15
Livs0125s2a,287585.82,2476410.88,-64.14,-21.57,-5.11,-0.15
Livs0125s2a,287585.74,2476410.88,-63.74,-21.51,-5.11,-0.14
Livs0125s2a,287585.66,2476410.87,-63.5,-21.5,-4.96,-0.14
Livs0125s2a,287585.58,2476410.87,-63.5,-21.26,-4.87,-0.07
Livs0125s2a,287585.51,2476410.87,-63.6,-21.09,-4.87,-0.15
Livs0125s2a,287585.42,2476410.87,-63.67,-21.27,-4.87,-0.06
Livs0125s2a,287585.35,2476410.87,-63.69,-21.26,-4.88,0.01
Livs0125s2a,287585.26,2476410.86,-64,-21.01,-4.96,0.01
Livs0125s2a,287585.18,2476410.86,-63.94,-21.1,-4.95,0
Livs0125s2a,287585.1,2476410.86,-63.69,-21.34,-4.95,0
Livs0125s2a,287585.02,2476410.86,-63.78,-21.43,-4.96,0.02
Livs0125s2a,287584.94,2476410.87,-63.93,-21.28,-5.02,-0.07
Livs0125s2a,287584.86,2476410.87,-64.09,-21.28,-5.04,-0.16
Livs0125s2a,287584.78,2476410.88,-64.02,-21.51,-5.2,-0.16
Livs0125s2a,287584.69,2476410.88,-63.77,-21.59,-4.95,-0.15
Livs0125s2a,287584.59,2476410.88,-63.94,-21.66,-4.87,-0.15
Livs0125s2a,287584.52,2476410.88,-64.09,-21.27,-4.94,-0.14
Livs0125s2a,287584.43,2476410.89,-64.33,-20.78,-5.02,-0.15
Livs0125s2a,287584.35,2476410.89,-63.85,-20.87,-5.02,-0.08
Livs0125s2a,287584.26,2476410.9,-63.6,-21.26,-4.95,0.01
Livs0125s2a,287584.19,2476410.9,-63.29,-21.35,-4.96,0.1
Livs0125s2a,287584.1,2476410.9,-63.46,-21.34,-4.95,0.02
Livs0125s2a,287584.01,2476410.91,-64.17,-21.11,-4.96,-0.07
Livs0125s2a,287583.93,2476410.91,-64.34,-21.28,-5.02,-0.22
Livs0125s2a,287583.84,2476410.91,-64.27,-21.35,-5.12,-0.24
Livs0125s2a,287583.76,2476410.92,-64.43,-21.51,-5.11,-0.22
Livs0125s2a,287583.67,2476410.92,-64.91,-21.26,-5.19,-0.31
Livs0125s2a,287583.6,2476410.92,-65.23,-21.1,-5.18,-0.31
Livs0125s2a,287583.51,2476410.93,-65.62,-20.7,-5.27,-0.31
Livs0125s2a,287583.43,2476410.93,-65.65,-20.54,-5.26,-0.39
Livs0125s2a,287583.37,2476410.93,-65.58,-20.64,-5.19,-0.38
Livs0125s2a,287583.3,2476410.94,-65.32,-20.8,-5.27,-0.39
Livs0125s2a,287583.25,2476410.94,-65.06,-21.03,-5.11,-0.32
Livs0125s2a,287583.19,2476410.95,-63.86,-21.6,-5.04,-0.22
Livs0125s2a,287583.13,2476410.95,-63.55,-21.68,-5.04,-0.24
Livs0125s2a,287583.07,2476410.95,-63.65,-21.27,-5.27,-0.23
Livs0125s2a,287583,2476410.96,-63.73,-20.96,-5.2,-0.32
Livs0125s2a,287582.94,2476410.96,-63.33,-20.89,-5.2,-0.31
Livs0125s2a,287582.88,2476410.97,-62.62,-21.21,-5.19,-0.24
Livs0125s2a,287582.84,2476410.97,-62.3,-21.19,-5.18,-0.14
Livs0125s2a,287582.83,2476410.96,-62.14,-21.2,-5.03,-0.14
Livs0125s2a,287582.82,2476410.95,-62.16,-21.29,-4.95,-0.06
Livs0125s2a,287582.82,2476410.94,-62.31,-21.06,-4.96,-0.07
Livs0125s2a,287582.81,2476410.94,-62.39,-20.82,-4.8,0.01
Livs0125s2a,287582.8,2476410.93,-62.46,-20.73,-4.71,-0.06
Livs0125s2a,287582.79,2476410.92,-62.57,-20.64,-4.8,-0.07
Livs0125s2a,287582.79,2476410.91,-62.66,-20.56,-4.79,0.01
Livs0125s2a,287582.78,2476410.91,-62.57,-20.65,-4.8,-0.08
Livs0125s2a,287582.77,2476410.9,-62.81,-20.65,-4.97,0.02
Livs0125s2a,287582.77,2476410.89,-62.56,-20.65,-5.03,-0.07
Livs0125s2a,287582.77,2476410.89,-62.48,-20.73,-4.96,-0.08
Livs0125s2a,287582.77,2476410.89,-62.42,-20.98,-4.8,0.02
Livs0125s2a,287582.78,2476410.89,-62.59,-20.98,-4.87,0.01
Livs0125s2a,287582.78,2476410.89,-62.49,-20.96,-4.71,0.01
Livs0125s2a,287582.78,2476410.89,-62.66,-20.89,-4.79,-0.07
Livs0125s2a,287582.78,2476410.9,-62.73,-20.89,-4.8,-0.15
Livs0125s2a,287582.78,2476410.9,-62.68,-20.89,-4.88,-0.08
Livs0125s2a,287582.79,2476410.9,-62.59,-20.98,-4.88,-0.14
Livs0125s2a,287582.79,2476410.9,-62.59,-20.97,-4.88,-0.15
Livs0125s2a,287582.79,2476410.9,-62.49,-20.89,-4.88,-0.15
Livs0125s2a,287582.79,2476410.9,-62.67,-20.97,-4.87,-0.16
Livs0125s2a,287582.79,2476410.9,-62.61,-20.74,-4.88,-0.08
Livs0125s2a,287582.79,2476410.9,-62.61,-20.82,-4.81,-0.06
Livs0125s2a,287582.79,2476410.9,-62.53,-21,-4.88,-0.07
Livs0125s2a,287582.79,2476410.9,-62.38,-21.06,-4.88,-0.16
Livs0125s2a,287582.79,2476410.9,-62.31,-21.23,-4.88,-0.08
Livs0125s2p,287583.49,2476410.83,-46.72,-15.59,-3.21,0.25
Livs0125s2p,287583.5,2476410.83,-46.88,-15.44,-3.31,0.16
Livs0125s2p,287583.51,2476410.82,-47.05,-15.27,-3.31,0.1
Livs0125s2p,287583.53,2476410.82,-47.06,-15.27,-3.39,0.09
Livs0125s2p,287583.54,2476410.82,-46.88,-15.11,-3.22,0.16
Livs0125s2p,287583.55,2476410.82,-46.82,-14.94,-3.15,0.18
Livs0125s2p,287583.56,2476410.82,-46.81,-14.95,-3.14,0.09
Livs0125s2p,287583.57,2476410.82,-46.82,-14.96,-3.3,0.08
Livs0125s2p,287583.58,2476410.82,-46.91,-14.95,-3.39,0.18
Livs0125s2p,287583.58,2476410.82,-47.1,-15.12,-3.38,0.17
Livs0125s2p,287583.59,2476410.81,-47.2,-15.2,-3.23,0.16
Livs0125s2p,287583.6,2476410.81,-47.03,-15.21,-3.15,0
Livs0125s2p,287583.61,2476410.81,-46.94,-15.29,-3.23,0.09
Livs0125s2p,287583.64,2476410.82,-46.95,-15.29,-3.39,0.09
Livs0125s2p,287583.66,2476410.82,-47.14,-15.3,-3.38,0.08
Livs0125s2p,287583.7,2476410.83,-47,-15.22,-3.23,0
Livs0125s2p,287583.73,2476410.83,-46.9,-15.13,-3.14,0.09
Livs0125s2p,287583.77,2476410.84,-46.81,-14.97,-3.23,0.01
Livs0125s2p,287583.8,2476410.85,-46.66,-14.89,-3.14,0.09
Livs0125s2p,287583.83,2476410.85,-46.49,-15.06,-3.06,0.09
Livs0125s2p,287583.87,2476410.86,-46.74,-15.23,-3.07,0.08
Livs0125s2p,287583.9,2476410.87,-46.93,-15.14,-2.99,0.08
Livs0125s2p,287583.94,2476410.88,-47.08,-15.14,-2.98,0.17
Livs0125s2p,287583.99,2476410.87,-47.17,-15.06,-3.06,0.09
Livs0125s2p,287584.09,2476410.87,-47.5,-15.3,-3.06,0.09
Livs0125s2p,287584.17,2476410.86,-47.61,-15.41,-3.22,0.01
Livs0125s2p,287584.27,2476410.85,-47.61,-15.47,-3.14,0.01
Livs0125s2p,287584.36,2476410.84,-47.53,-15.48,-3.22,0
Livs0125s2p,287584.45,2476410.83,-47.7,-15.39,-3.15,0.09
Livs0125s2p,287584.54,2476410.82,-48.05,-15.49,-3.16,0.09
Livs0125s2p,287584.63,2476410.81,-48.3,-15.33,-3.22,0.09
Livs0125s2p,287584.73,2476410.8,-48.32,-15.25,-3.23,0.09
Livs0125s2p,287584.83,2476410.79,-48.32,-15.25,-3.24,0.01
Livs0125s2p,287584.91,2476410.79,-48.42,-15.09,-3.33,0.08
Livs0125s2p,287585,2476410.8,-48.35,-15.26,-3.32,0.01
Livs0125s2p,287585.08,2476410.8,-48.18,-15.34,-3.24,0.1
Livs0125s2p,287585.17,2476410.81,-48.12,-15.25,-2.98,0.08
Livs0125s2p,287585.26,2476410.82,-47.97,-15.28,-2.99,0.17
Livs0125s2p,287585.35,2476410.83,-47.88,-15.19,-2.99,0.16
Livs0125s2p,287585.44,2476410.83,-47.66,-15.28,-3.06,0.18
Livs0125s2p,287585.52,2476410.84,-47.41,-15.19,-3.08,0.1
Livs0125s2p,287585.62,2476410.85,-47.28,-15.11,-3,0.25
Livs0125s2p,287585.7,2476410.85,-46.94,-15.05,-2.83,0.26
Livs0125s2p,287585.8,2476410.85,-46.77,-14.78,-2.66,0.34
Livs0125s2p,287585.88,2476410.85,-46.61,-14.79,-2.82,0.41
Livs0125s2p,287585.98,2476410.85,-46.61,-14.63,-2.83,0.18
Livs0125s2p,287586.08,2476410.85,-46.29,-14.38,-2.99,0.09
Livs0125s2p,287586.17,2476410.85,-45.38,-13.88,-2.74,0.26
Livs0125s2p,287586.27,2476410.85,-43.62,-12.63,-2,0.6
Livs0125s2p,287586.36,2476410.84,-39.97,-9.97,-0.43,1.43
Livs0125s2p,287586.46,2476410.84,-27.88,-0.94,2.65,2.91
Livs0125s2p,287586.55,2476410.84,-12.04,10.76,8.03,5.49
Livs0125s2p,287586.65,2476410.84,10.76,27.76,20.89,11.78
Livs0125s2p,287586.76,2476410.84,42.81,51.75,34.43,18.08
Livs0125s2p,287586.86,2476410.85,77.64,76.88,48.36,24.66
Livs0125s2p,287586.97,2476410.85,104.59,95.21,56.98,28.62
Livs0125s2p,287587.06,2476410.86,101.03,91.05,57.97,28.96
Livs0125s2p,287587.17,2476410.86,82.57,76.19,48.69,24.16
Livs0125s2p,287587.27,2476410.87,56.28,56.19,38.23,19.16
Livs0125s2p,287587.38,2476410.88,28.88,35.87,27.61,14.01
Livs0125s2p,287587.49,2476410.88,-4.61,12.31,18.32,9.71
Livs0125s2p,287587.58,2476410.89,-21.54,0.7,11.02,6.24
Livs0125s2p,287587.69,2476410.89,-33.43,-7.44,4.04,2.98
Livs0125s2p,287587.78,2476410.89,-40.81,-12.32,1.07,1.68
Livs0125s2p,287587.88,2476410.89,-45.1,-14.9,-0.75,0.85
Livs0125s2p,287587.97,2476410.89,-47.41,-15.97,-2.01,0.5
Livs0125s2p,287588.06,2476410.89,-48.74,-16.21,-2.57,0.08
Livs0125s2p,287588.16,2476410.89,-48.81,-15.96,-3.01,0.02
Livs0125s2p,287588.24,2476410.89,-48.9,-15.8,-3.26,-0.08
Livs0125s2p,287588.34,2476410.89,-48.65,-15.72,-3.33,0.02
Livs0125s2p,287588.42,2476410.89,-48.47,-15.55,-3.33,0.16
Livs0125s2p,287588.52,2476410.89,-48.04,-15.21,-3.07,0.35
Livs0125s2p,287588.61,2476410.89,-47.8,-14.96,-2.83,0.5
Livs0125s2p,287588.72,2476410.89,-47.8,-15.22,-2.82,0.5
Livs0125s2p,287588.84,2476410.89,-48.04,-15.46,-2.9,0.41
Livs0125s2p,287588.95,2476410.89,-48.38,-15.63,-3.15,0.35
Livs0125s2p,287589.06,2476410.89,-48.37,-15.88,-3.23,0.16
Livs0125s2p,287589.16,2476410.88,-48.15,-15.71,-3.24,0.09
Livs0125s2p,287589.27,2476410.88,-47.82,-15.37,-3.09,0.16
Livs0125s2p,287589.4,2476410.88,-47.5,-14.81,-3.08,0.35
Livs0125s2p,287589.5,2476410.88,-46.42,-13.99,-2.66,0.59
Livs0125s2p,287589.62,2476410.88,-42.86,-11.23,-1.83,0.91
Livs0125s2p,287589.72,2476410.88,-37.98,-7.75,-0.01,1.58
Livs0125s2p,287589.84,2476410.88,-29.87,-1.89,4.29,3.73
Livs0125s2p,287589.94,2476410.88,-21.24,4.43,7.87,5.41
Livs0125s2p,287590.07,2476410.88,-15.45,8.14,10.02,6.48
Livs0125s2p,287590.2,2476410.89,-15.78,7.06,10.11,6.38
Livs0125s2p,287590.3,2476410.89,-20.77,3.18,8.53,5.55
Livs0125s2p,287590.43,2476410.89,-27.34,-1.74,4.89,3.82
Livs0125s2p,287590.53,2476410.89,-33.56,-6.3,2.39,2.67
Livs0125s2p,287590.65,2476410.89,-38.77,-9.93,0.4,1.82
Livs0125s2p,287590.76,2476410.89,-42.44,-12.67,-0.93,1.17
Livs0125s2p,287590.89,2476410.89,-45.48,-14.82,-1.85,0.68
Livs0125s2p,287591,2476410.89,-46.74,-15.41,-2.6,0.41
Livs0125s2p,287591.1,2476410.88,-47.51,-15.49,-2.91,0.35
Livs0125s2p,287591.22,2476410.87,-47.6,-15.5,-3.1,0.33
Livs0125s2p,287591.32,2476410.87,-47.76,-15.33,-3.09,0.33
Livs0125s2p,287591.43,2476410.87,-48.01,-15.09,-3.08,0.41
Livs0125s2p,287591.53,2476410.86,-48.1,-15,-3,0.26
Livs0125s2p,287591.64,2476410.86,-48.12,-14.94,-3.17,0.43
Livs0125s2p,287591.76,2476410.85,-48.06,-14.94,-3.27,0.33
Livs0125s2p,287591.86,2476410.85,-47.79,-14.93,-3.16,0.26
Livs0125s2p,287591.98,2476410.85,-47.73,-14.94,-3.16,0.27
Livs0125s2p,287592.07,2476410.85,-47.58,-14.93,-3.08,0.16
Livs0125s2p,287592.18,2476410.85,-47.58,-14.77,-3.09,0.08
Livs0125s2p,287592.27,2476410.85,-47.42,-14.53,-3.01,0.17
Livs0125s2p,287592.38,2476410.86,-46.57,-13.95,-2.68,0.34
Livs0125s2p,287592.48,2476410.86,-42.6,-11.04,-1.68,0.92
Livs0125s2p,287592.58,2476410.86,-34.96,-5.32,0.81,2.01
Livs0125s2p,287592.69,2476410.87,-21.37,4.55,8.01,5.55
Livs0125s2p,287592.78,2476410.87,-2.55,18.47,15.72,9.38
Livs0125s2p,287592.88,2476410.87,18.33,33.64,24.26,13.35
Livs0125s2p,287592.98,2476410.87,35.77,46.08,31.22,16.59
Livs0125s2p,287593.1,2476410.87,45.97,52.47,35.06,18
